AccessoriesUSD,AlfaUSD,AppLBP,AppUSD,CapitalUSD,CashLBP,CashUSD,ClientDebtsUSD,ComissionLBP,ComissionTotalLBP_Accumulated,ComissionTotalUSD_Accumulated,ComissionUSD,CountDate,CountTime,ExpensesUSD,Notes,OwnerWithdrawal,PNL_ID,PNL_ResultUSD,ReceivablesUSD,SystemLBP,SystemUSD,TouchUSD,USDT,isManual
"$16,898.68",$328.18,"$8,515,492.00",$1.74,"$13,000.00","$207,200,000.00","$10,721.00","$5,706.53",$0.00,"$103,711,378.00","$7,000.67",$0.00,2026-04-03 00:00:00,1899-12-30 08:08:30,$0.00,Opening,[],1362,$-0.22,"$8,058.50","$113,658,487.50","$1,914.28",$1.18,$818.48,False
"$16,890.16",$328.18,"$7,460,142.00",$113.74,"$13,000.00","$157,685,000.00","$6,473.00","$5,708.03",$0.00,"$103,711,378.00","$7,000.67",$0.00,2026-04-03 00:00:00,1899-12-30 10:26:53,$0.00,Checking,[],1363,$9.33,"$8,058.50","$153,658,487.50","$6,381.28",$1.18,$818.48,False
"$16,888.36",$326.04,"$1,196,792.00","$3,366.44","$13,000.00","$150,430,000.00","$3,807.00","$5,710.70",$0.00,"$103,711,378.00","$7,000.67",$0.00,2026-04-03 00:00:00,1899-12-30 13:02:36,$0.00,Checking,[],1364,$90.49,"$8,058.50","$153,658,487.50","$5,935.54",$1.18,$818.48,False
"$16,881.62",$326.04,"$943,692.00","$1,563.94","$13,000.00","$104,580,000.00","$4,077.00","$5,868.30",$0.00,"$103,711,378.00","$7,000.67",$0.00,2026-04-03 00:00:00,1899-12-30 15:04:06,$0.00,Checking,[],1365,$136.36,"$8,058.50","$188,158,487.50","$7,705.83",$1.18,$818.48,False
"$16,858.37",$326.04,"$9,883,692.00",$172.14,"$13,000.00","$98,755,000.00","$2,736.00","$5,876.30",$0.00,"$103,711,378.00","$7,000.67",$0.00,2026-04-03 00:00:00,1899-12-30 17:17:03,$0.00,Checking,[],1366,$222.51,"$8,058.50","$174,508,487.50","$8,125.83",$1.18,"$3,381.48",False
"$16,850.52",$326.04,"$6,823,692.00","$1,334.21","$13,000.00","$104,945,000.00","$5,231.00","$5,886.30","$122,150.00","$103,711,378.00","$7,000.67",$41.72,2026-04-03 00:00:00,1899-12-30 20:59:25,$0.00,Closing,[],1367,$253.24,"$8,058.50","$163,608,487.50","$4,645.83",$1.18,"$3,381.48",False
"$16,850.52",$326.04,"$6,823,692.00","$1,334.21","$13,000.00","$104,945,000.00","$5,231.00","$5,886.30",$0.00,"$103,833,528.00","$7,042.39",$0.00,2026-04-04 00:00:00,1899-12-30 08:05:38,$0.00,Opening,[],1368,$253.24,"$8,058.50","$163,608,487.50","$4,645.83",$1.18,"$3,381.48",False
"$16,850.52",$326.04,"$5,233,692.00","$1,784.01","$13,000.00","$101,255,000.00","$4,970.00","$5,886.30",$0.00,"$103,833,528.00","$7,042.39",$0.00,2026-04-04 00:00:00,1899-12-30 10:18:24,$0.00,Checking,[],1369,$270.71,"$8,058.50","$160,398,487.50","$4,756.83",$1.18,"$3,381.48",False
"$16,850.52",$394.90,"$6,853,692.00","$1,539.51","$13,000.00","$90,455,000.00","$9,522.00","$5,886.30",$0.00,"$103,833,528.00","$7,042.39",$0.00,2026-04-04 00:00:00,1899-12-30 12:01:28,$0.00,Checking,[],1370,$302.68,"$8,058.50","$150,398,487.50","$3,641.73",$1.18,$671.48,False
"$16,784.37",$374.92,"$6,036,692.00","$3,720.22","$13,000.00","$88,835,000.00","$10,417.00","$5,321.80",$0.00,"$103,833,528.00","$7,042.39",$0.00,2026-04-04 00:00:00,1899-12-30 20:30:37,$0.00,Checking,[],1374,$448.68,"$8,058.50","$119,528,487.50","$2,280.20",$73.18,$449.96,False
"$16,785.17",$364.36,"$6,036,692.00","$4,788.22","$13,000.00","$87,185,000.00","$9,770.00","$5,336.24","$120,870.00","$103,833,528.00","$7,042.39",$41.71,2026-04-04 00:00:00,1899-12-30 21:07:17,$71.00,Closing,[],1375,$458.64,"$8,058.50","$119,528,487.50","$2,280.20",$73.18,$449.96,False
"$16,785.17",$364.36,"$6,036,692.00","$4,788.22","$13,000.00","$87,185,000.00","$9,770.00","$5,336.24",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 08:12:37,$71.00,Opening,[],1376,$458.64,"$8,058.50","$119,528,487.50","$2,280.20",$73.18,$449.96,False
"$16,780.13",$368.36,"$6,036,692.00","$3,835.36","$13,000.00","$86,175,000.00","$10,730.00","$5,336.24",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 09:57:25,$71.00,Checking,[],1377,$458.78,"$8,058.50","$119,528,487.50","$2,280.20",$73.18,$449.96,False
"$16,780.13",$364.08,"$5,169,442.00","$2,141.36","$13,000.00","$80,655,000.00","$12,091.00","$5,336.24",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 11:58:27,$71.00,Checking,[],1378,$470.85,"$8,058.50","$122,728,487.50","$2,665.20",$73.18,$449.96,False
"$16,245.13",$364.08,"$9,668,442.00",$673.36,"$13,000.00","$81,785,000.00","$15,618.00","$5,336.24",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 14:21:53,$71.00,Checking,[],1379,$506.92,"$8,058.50","$113,176,487.50","$1,299.20",$70.02,$449.96,False
"$16,228.57",$352.52,"$8,158,442.00",$250.66,"$13,000.00","$81,745,000.00","$10,044.00","$5,256.21",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 15:33:00,$71.00,Checking,[],1380,$526.09,"$8,058.50","$113,176,487.50","$7,598.20",$54.22,$449.96,False
"$16,221.57",$352.52,"$6,463,442.00","$1,032.66","$13,000.00","$82,625,000.00","$9,105.00","$5,253.01",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 17:00:33,$105.00,Checking,[],1381,$548.05,"$8,058.50","$110,676,487.50","$7,598.20",$54.22,$449.96,False
"$16,221.57",$352.52,"$6,463,442.00","$1,250.66","$13,000.00","$89,175,000.00","$9,054.00","$5,253.01",$0.00,"$103,954,398.00","$7,084.10",$0.00,2026-04-06 00:00:00,1899-12-30 18:03:29,$105.00,Checking,[],1382,$558.83,"$8,058.50","$110,676,487.50","$7,369.20",$54.22,$449.96,False
"$16,216.07",$349.02,"$1,038,442.00",$138.66,"$13,000.00","$92,205,000.00","$12,318.00","$5,653.01","$44,500.00","$103,954,398.00","$7,084.10",$33.38,2026-04-06 00:00:00,1899-12-30 21:04:48,$105.00,Closing,[],1383,$593.86,"$8,058.50","$110,166,487.50","$4,906.20",$54.22,$429.96,False
"$16,216.07",$349.02,"$1,038,442.00",$138.66,"$13,000.00","$92,205,000.00","$12,318.00","$5,653.01",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 08:12:28,$105.00,Opening,[],1384,$593.86,"$8,058.50","$110,166,487.50","$4,906.20",$54.22,$429.96,False
"$16,215.11",$349.02,"$6,405,442.00","$1,871.66","$13,000.00","$96,265,000.00","$5,846.00","$5,594.01",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 10:01:14,$105.00,Checking,[],1385,$615.99,"$8,058.50","$148,136,487.50","$9,201.20",$54.22,$429.96,False
"$16,208.48",$349.02,"$4,510,442.00","$3,156.55","$13,000.00","$188,690,000.00","$2,722.00","$5,436.90",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 12:19:31,$105.00,Checking,[],1386,$661.62,"$8,058.50","$52,416,487.50","$11,324.71",$54.22,$429.96,False
"$16,207.60",$349.02,"$1,896,192.00","$2,118.80","$13,000.00","$165,375,000.00","$2,032.00","$5,686.90",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 14:02:24,$105.00,Checking,[],1387,$700.85,"$8,058.50","$102,416,487.50","$11,961.46",$54.22,$838.96,False
"$16,203.45",$349.02,"$1,896,192.00",$561.94,"$13,000.00","$146,065,000.00","$10,931.00","$5,686.90",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 15:43:58,$105.00,Checking,[],1388,$717.30,"$8,058.50","$115,586,487.50","$4,720.99",$54.22,$838.96,False
"$16,164.45",$338.46,"$8,343,492.00",$983.94,"$13,000.00","$134,075,000.00","$6,658.00","$5,736.90",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 18:15:54,$105.00,Checking,[],1389,$849.01,"$8,058.50","$116,796,487.50","$7,078.99",$54.22,"$2,366.96",False
"$16,143.89",$338.46,"$7,578,492.00",$390.24,"$13,000.00","$131,025,000.00","$8,470.00","$5,590.90",$0.00,"$103,998,898.00","$7,117.48",$0.00,2026-04-07 00:00:00,1899-12-30 21:03:55,$105.00,Checking,[],1390,$885.36,"$8,058.50","$100,096,487.50","$6,964.99",$54.22,"$1,879.96",False
"$16,634.33",$338.46,"$7,578,492.00",$390.24,"$13,000.00","$108,950,000.00","$8,193.00","$5,590.90","$564,220.00","$103,998,898.00","$7,117.48",$91.07,2026-04-07 00:00:00,1899-12-30 23:22:56,$137.14,Closing,[],1391,$885.61,"$8,058.50","$100,096,487.50","$6,964.99",$54.22,"$1,879.96",False
"$16,634.33",$338.46,"$7,578,492.00",$390.24,"$13,000.00","$108,850,000.00","$8,193.00","$5,590.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 08:08:16,$137.14,Opening,[],1392,$884.49,"$8,058.50","$100,096,487.50","$6,964.99",$54.22,"$1,879.96",False
"$16,597.94",$338.46,"$5,693,492.00","$1,685.24","$13,000.00","$70,270,000.00","$6,078.00","$5,590.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 10:12:43,$137.14,Checking,[],1393,$898.50,"$8,058.50","$157,426,487.50","$7,654.49",$54.22,"$1,879.96",False
"$16,583.49",$338.46,"$5,693,492.00","$1,091.44","$13,000.00","$76,770,000.00","$6,438.00","$5,590.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 10:56:28,$137.14,Checking,[],1394,$900.82,"$8,058.50","$151,426,487.50","$7,624.49",$54.22,"$1,879.96",False
"$16,578.33",$338.46,"$3,373,492.00","$2,533.64","$13,000.00","$64,250,000.00","$3,644.00","$5,615.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 12:14:29,$137.14,Checking,[],1395,$926.47,"$8,058.50","$146,126,487.50","$9,231.39",$54.22,"$1,860.96",False
"$16,566.09",$336.32,"$1,848,492.00",$246.14,"$13,000.00","$162,730,000.00","$7,092.00","$5,635.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 14:50:27,$137.14,Checking,[],1396,"$1,034.21","$8,058.50","$142,726,487.50","$4,157.39",$54.22,"$3,900.96",False
"$16,562.59",$349.18,"$1,179,892.00",$9.09,"$13,000.00","$189,730,000.00","$10,764.00","$5,635.90",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 16:00:16,$137.14,Checking,[],1397,"$1,036.03","$8,058.50","$99,676,487.50","$3,938.45",$54.22,$885.96,False
"$16,547.59",$349.18,"$2,884,892.00",$13.29,"$13,000.00","$182,860,000.00","$7,956.00","$6,450.07",$0.00,"$104,563,118.00","$7,208.55",$0.00,2026-04-08 00:00:00,1899-12-30 18:55:52,$137.14,Checking,[],1398,"$1,080.21","$8,058.50","$90,926,487.00","$6,517.88",$54.22,$884.96,False
"$16,543.42",$343.26,"$9,415,542.00",$593.38,"$13,000.00","$180,440,000.00","$13,039.00","$6,501.07","$301,880.00","$104,563,118.00","$7,208.55",$63.91,2026-04-08 00:00:00,1899-12-30 20:59:31,$137.14,Closing,[],1399,"$1,102.67","$8,058.50","$68,466,487.50","$1,549.88",$50.90,$385.96,False
"$16,543.42",$343.26,"$9,415,542.00",$593.38,"$13,000.00","$180,440,000.00","$13,039.00","$6,501.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 08:01:00,$137.14,Opening,[],1400,"$1,102.67","$8,058.50","$68,466,487.50","$1,549.88",$50.90,$385.96,False
"$16,537.67",$332.70,"$5,895,542.00",$161.10,"$13,000.00","$96,260,000.00","$7,105.00","$6,501.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 10:37:53,$137.14,Checking,[],1401,"$1,129.57","$8,058.50","$138,466,487.50","$8,167.88",$50.90,$385.96,False
"$16,529.67",$327.42,"$485,542.00",$555.00,"$13,000.00","$95,000,000.00","$8,964.00","$6,501.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 12:15:05,$137.14,Checking,[],1402,"$1,145.72","$8,058.50","$137,466,487.50","$6,204.92",$50.90,$385.96,False
"$16,529.67",$327.42,"$5,706,842.00",$522.00,"$13,000.00","$90,295,000.00","$10,092.00","$6,501.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 13:51:06,$137.14,Checking,[],1403,"$1,204.23","$8,058.50","$60,226,487.50","$6,214.92",$50.90,$185.96,False
"$16,524.63",$327.42,"$5,706,842.00",$750.40,"$13,000.00","$116,225,000.00","$9,947.00","$6,626.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 15:58:45,$137.14,Checking,[],1404,"$1,238.53","$8,058.50","$30,026,487.50","$5,498.92",$50.90,$775.30,False
"$16,522.23",$327.42,"$2,978,492.00","$2,075.20","$13,000.00","$169,815,000.00","$7,153.00","$6,574.07",$0.00,"$104,864,998.00","$7,272.46",$0.00,2026-04-09 00:00:00,1899-12-30 18:25:04,$137.14,Checking,[],1405,"$1,283.23","$8,058.50","$103,856,487.50","$5,644.92",$46.58,$727.30,False
"$16,531.94",$327.42,"$10,476,492.00","$3,756.94","$13,000.00","$175,385,000.00","$6,754.00","$5,451.07","$758,862.00","$104,864,998.00","$7,272.46",$71.40,2026-04-09 00:00:00,1899-12-30 21:01:05,$152.14,Closing,[],1406,"$1,337.43","$8,058.50","$89,894,487.50","$6,324.92",$46.58,$74.29,False
"$16,531.94",$327.42,"$10,476,492.00","$3,756.94","$13,000.00","$125,385,000.00","$6,754.00","$5,451.07",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 07:58:54,$152.14,Opening,[],1407,"$1,337.43","$8,058.50","$139,894,487.50","$6,324.92",$46.58,$74.29,False
"$16,514.94",$325.28,"$3,760,492.00",$213.75,"$13,000.00","$144,135,000.00","$10,654.00","$5,451.07",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 10:07:26,$152.14,Checking,[],1408,"$1,348.69","$8,058.50","$139,894,487.50","$5,869.92",$46.58,$74.29,False
"$16,514.94",$325.28,"$2,000,492.00","$1,029.75","$13,000.00","$142,835,000.00","$12,659.00","$5,471.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 11:27:59,$152.14,Checking,[],1409,"$1,370.69","$8,058.50","$89,394,487.50","$3,722.92",$46.58,$74.29,False
"$16,514.94",$325.28,"$9,099,142.00","$1,104.75","$13,000.00","$144,105,000.00","$4,719.00","$5,471.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 12:18:14,$152.14,Checking,[],1410,"$1,430.56","$8,058.50","$79,394,487.50","$8,665.92",$46.58,"$3,074.29",False
"$16,508.19",$380.30,"$8,598,792.00","$1,681.05","$13,000.00","$140,875,000.00","$8,508.00","$5,471.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 13:59:55,$152.14,Checking,[],1411,"$1,475.36","$8,058.50","$63,814,487.50","$7,007.92",$46.58,$564.27,False
"$16,425.54",$380.30,"$6,368,792.00",$632.55,"$13,000.00","$138,095,000.00","$12,482.00","$5,471.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 15:57:13,$152.14,Checking,[],1412,"$1,499.86","$8,058.50","$53,614,487.50","$4,397.92",$46.58,$564.27,False
"$16,417.49",$375.02,"$6,296,442.00",$341.45,"$13,000.00","$55,485,000.00","$7,446.00","$5,481.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 17:58:59,$152.14,Checking,[],1413,"$1,564.27","$8,058.50","$123,614,487.50","$7,888.92",$46.58,"$2,643.27",False
"$16,404.69",$341.88,"$6,269,442.00",$176.39,"$13,000.00","$78,260,000.00","$8,035.00","$6,621.18",$0.00,"$105,623,860.00","$7,343.86",$0.00,2026-04-10 00:00:00,1899-12-30 19:50:20,$152.14,Checking,[],1414,"$1,576.21","$8,058.50","$113,914,487.50","$6,222.92",$46.58,"$2,643.27",False
"$16,404.69",$341.88,"$4,001,442.00",$479.21,"$13,000.00","$78,340,000.00","$6,415.00","$6,621.18","$556,200.00","$105,623,860.00","$7,343.86",$48.21,2026-04-10 00:00:00,1899-12-30 20:59:37,$152.14,Closing,[],1415,"$1,582.72","$8,058.50","$113,914,487.50","$7,570.92",$46.58,"$2,643.27",False
"$16,404.69",$341.88,"$4,001,442.00",$479.21,"$13,000.00","$78,340,000.00","$6,415.00","$6,621.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 07:57:11,$152.14,Opening,[],1416,"$1,582.72","$8,058.50","$113,914,487.50","$7,570.92",$46.58,"$2,643.27",False
"$16,404.69",$341.88,"$7,922,192.00",$348.51,"$13,000.00","$77,670,000.00","$4,982.00","$6,621.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 11:09:19,$152.14,Checking,[],1417,"$1,596.93","$8,058.50","$103,914,487.50","$9,223.82",$46.58,"$2,643.27",False
"$16,389.19",$341.88,"$7,922,192.00",$179.51,"$13,000.00","$68,655,000.00","$4,173.00","$6,621.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 12:16:06,$152.14,Checking,[],1418,"$1,612.40","$8,058.50","$101,214,487.50","$10,417.82",$14.98,"$2,643.27",False
"$16,384.24",$407.88,"$69,592.00","$2,550.86","$13,000.00","$68,990,000.00","$3,142.00","$6,647.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 14:24:19,$152.14,Checking,[],1419,"$1,684.70","$8,058.50","$91,214,487.50","$9,261.74",$14.98,"$2,643.27",False
"$16,384.24",$407.88,"$3,227,092.00",$191.41,"$13,000.00","$84,000,000.00","$16,536.00","$5,507.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 16:12:01,$152.14,Checking,[],1420,"$1,742.77","$8,058.50","$58,784,487.50","$1,593.74",$14.98,$633.26,False
"$16,378.82",$407.88,"$2,462,092.00","$1,623.73","$13,000.00","$84,010,000.00","$7,874.00","$5,507.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 18:03:43,$189.14,Checking,[],1421,"$1,780.14","$8,058.50","$108,904,487.50","$8,367.74",$9.50,$633.26,False
"$16,359.64",$407.88,"$1,235,092.00","$1,542.97","$13,000.00","$95,560,000.00","$7,998.00","$5,517.18",$0.00,"$106,180,060.00","$7,392.07",$0.00,2026-04-11 00:00:00,1899-12-30 19:56:33,$189.14,Checking,[],1422,"$1,807.45","$8,058.50","$94,604,487.50","$8,341.99",$9.50,$633.26,False
"$16,358.04",$407.88,"$1,235,092.00","$1,016.97","$13,000.00","$94,190,000.00","$10,652.00","$5,511.18","$284,000.00","$106,180,060.00","$7,392.07",$59.60,2026-04-11 00:00:00,1899-12-30 21:14:23,$189.14,Closing,[],1423,"$1,824.21","$8,058.50","$94,604,487.50","$6,861.99",$9.50,$33.25,False
"$16,358.04",$407.88,"$1,235,092.00","$1,057.97","$13,000.00","$94,190,000.00","$10,652.00","$5,470.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 08:01:58,$189.14,Opening,[],1424,"$1,824.21","$8,058.50","$94,604,487.50","$6,861.99",$9.50,$33.25,False
"$16,323.04",$386.88,"$5,575,342.00",$959.39,"$13,000.00","$40,850,000.00","$9,513.00","$5,470.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 12:15:44,$189.14,Checking,[],1425,"$1,866.47","$8,058.50","$128,664,487.50","$8,231.99",$9.50,$176.25,False
"$16,307.54",$386.88,"$4,101,992.00",$1.39,"$13,000.00","$45,500,000.00","$12,533.00","$5,460.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 14:26:31,$189.14,Checking,[],1426,"$1,881.04","$8,058.50","$130,364,487.50","$6,362.99",$4.18,$1.25,False
"$16,307.54",$386.88,"$3,639,992.00",$163.69,"$13,000.00","$42,730,000.00","$14,838.00","$5,460.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 15:47:14,$189.14,Checking,[],1427,"$1,901.87","$8,058.50","$134,364,487.50","$2,907.99",$4.18,"$1,001.25",False
"$16,275.29",$383.38,"$1,667,992.00","$2,709.49","$13,000.00","$50,530,000.00","$12,620.00","$5,460.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 18:20:10,$189.14,Checking,[],1428,"$1,942.18","$8,058.50","$129,364,487.50","$2,667.99",$4.18,"$1,001.25",False
"$16,263.96",$361.40,"$563,992.00","$1,286.19","$13,000.00","$15,450,000.00","$15,529.00","$5,460.18",$0.00,"$106,464,060.00","$7,451.67",$0.00,2026-04-13 00:00:00,1899-12-30 21:04:52,$189.14,Checking,[],1429,"$2,015.91","$8,058.50","$124,174,487.50","$2,417.99",$3.02,$86.25,False
"$16,263.96",$361.40,"$563,992.00","$1,286.19","$13,000.00","$15,450,000.00","$15,529.00","$5,460.18","$219,700.00","$106,464,060.00","$7,451.67",$38.04,2026-04-13 00:00:00,1899-12-30 21:07:17,$189.14,Closing,[],1430,"$2,015.91","$8,058.50","$124,174,487.50","$2,417.99",$3.02,$86.25,False
"$16,263.96",$361.40,"$563,992.00","$1,286.19","$13,000.00","$15,450,000.00","$15,529.00","$5,460.18",$0.00,"$106,683,760.00","$7,489.71",$0.00,2026-04-14 00:00:00,1899-12-30 08:05:38,$189.14,Opening,[],1431,"$2,015.91","$8,058.50","$124,174,487.50","$2,417.99",$3.02,$86.25,False
"$16,263.96",$361.40,"$3,062,992.00","$3,723.69","$13,000.00","$37,950,000.00","$5,439.00","$5,460.18",$0.00,"$106,683,760.00","$7,489.71",$0.00,2026-04-14 00:00:00,1899-12-30 10:08:54,$189.14,Checking,[],1432,"$2,062.84","$8,058.50","$137,824,487.50","$9,687.99",$3.02,$86.25,False
"$15,363.80",$340.40,"$9,735,542.00","$1,054.73","$13,000.00","$14,035,000.00","$13,086.00","$5,050.07",$0.00,"$106,683,760.00","$7,489.71",$0.00,2026-04-14 00:00:00,1899-12-30 14:42:19,$189.14,Checking,[],1433,"$2,123.60","$8,058.50","$86,824,487.50","$7,369.79",$3.02,$86.25,False
"$15,345.80",$340.40,"$4,765,042.00",$993.93,"$13,000.00","$9,850,000.00","$14,906.00","$5,255.07",$0.00,"$106,683,760.00","$7,489.71",$0.00,2026-04-14 00:00:00,1899-12-30 17:24:57,$189.14,Checking,[],1434,"$2,142.44","$8,058.50","$85,624,487.50","$5,572.79",$3.02,$86.25,False
"$15,334.61",$331.40,"$8,102,192.00",$722.54,"$13,000.00","$31,730,000.00","$9,253.00","$5,255.07",$0.00,"$106,683,760.00","$7,489.71",$0.00,2026-04-14 00:00:00,1899-12-30 19:47:17,$189.14,Checking,[],1435,"$2,170.25","$8,058.50","$102,964,487.50","$11,151.19",$3.02,$14.25,False
"$15,332.61",$331.40,"$6,096,192.00","$1,978.83","$13,000.00","$33,180,000.00","$7,691.00","$5,255.07","$954,300.00","$106,683,760.00","$7,489.71",$119.65,2026-04-14 00:00:00,1899-12-30 21:07:00,$189.14,Closing,[],1436,"$2,214.40","$8,058.50","$102,964,487.50","$11,306.59",$1.86,$224.11,False
"$15,332.61",$331.40,"$6,096,192.00","$1,978.83","$13,000.00","$33,180,000.00","$7,691.00","$5,255.07",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 08:03:03,$189.14,Opening,[],1437,"$2,214.40","$8,058.50","$102,964,487.50","$11,306.59",$1.86,$224.11,False
"$15,293.05",$331.40,"$4,885,692.00",$873.83,"$13,000.00","$32,780,000.00","$14,000.00","$5,050.07",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 09:56:54,$189.14,Checking,[],1438,"$2,221.62","$8,058.50","$142,444,487.50","$6,106.59",$1.86,$224.11,False
"$15,293.05",$322.40,"$9,959,192.00","$3,014.58","$13,000.00","$64,955,000.00","$12,530.00","$5,050.07",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 11:38:34,$189.14,Checking,[],1439,"$2,269.18","$8,058.50","$101,714,487.50","$5,391.59",$1.86,$214.11,False
"$15,293.05",$322.40,"$9,579,192.00","$2,608.58","$13,000.00","$63,555,000.00","$10,956.00","$5,050.07",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 12:19:10,$189.14,Checking,[],1440,"$2,291.07","$8,058.50","$101,414,487.50","$7,391.59",$1.86,$239.11,False
"$15,280.04",$318.12,"$7,882,192.00","$4,405.26","$13,000.00","$57,245,000.00","$11,221.00","$5,055.84",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 14:30:19,$189.14,Checking,[],1441,"$2,351.15","$8,058.50","$134,654,487.50","$5,131.79",$1.86,$143.09,False
"$15,271.54",$315.98,"$1,301,842.00","$4,439.26","$13,000.00","$66,685,000.00","$10,777.00","$5,027.51",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 16:14:32,$206.68,Checking,[],1442,"$2,372.29","$8,053.50","$122,804,487.50","$5,911.39",$1.86,$95.08,False
"$15,249.39",$315.98,"$6,659,092.00","$3,259.66","$13,000.00","$60,605,000.00","$11,169.00","$5,027.51",$0.00,"$107,638,060.00","$7,609.36",$0.00,2026-04-15 00:00:00,1899-12-30 18:33:54,$206.68,Checking,[],1443,"$2,413.44","$8,053.50","$112,244,487.50","$6,878.39",$1.86,$95.08,False
